#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score	annotationID	annotationDescription
SF3B6	SRRM1	9606.ENSP00000233468	9606.ENSP00000326261	0	0.800	0	0	0.800	notSpeckle	notSpeckle
SF3B6	TXNL4A	9606.ENSP00000233468	9606.ENSP00000269601	0	0.800	0	0	0.800	notSpeckle	notSpeckle
SF3B6	SNRNP40	9606.ENSP00000233468	9606.ENSP00000263694	0	0.800	0	0	0.800	notSpeckle	notSpeckle
SF3B6	ZMAT2	9606.ENSP00000233468	9606.ENSP00000274712	0	0.800	0	0	0.800	notSpeckle	notSpeckle
SF3B6	SNW1	9606.ENSP00000233468	9606.ENSP00000261531	0	0.817	0	0	0.817	notSpeckle	notSpeckle
SF3B6	SNIP1	9606.ENSP00000233468	9606.ENSP00000296215	0	0.847	0	0	0.847	notSpeckle	notSpeckle
SF3B6	USP39	9606.ENSP00000233468	9606.ENSP00000312981	0	0.922	0	0	0.922	notSpeckle	notSpeckle
SF3B6	SNRPD1	9606.ENSP00000233468	9606.ENSP00000300413	0	0.327	0.900	0	0.929	notSpeckle	notSpeckle
SF3B6	SNRPA1	9606.ENSP00000233468	9606.ENSP00000254193	0	0.840	0.600	0	0.933	notSpeckle	notSpeckle
SF3B6	SNRPB2	9606.ENSP00000233468	9606.ENSP00000246071	0	0.894	0.600	0	0.956	notSpeckle	notSpeckle
SF3B6	SNRPF	9606.ENSP00000233468	9606.ENSP00000266735	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SF3B6	SNRPB	9606.ENSP00000233468	9606.ENSP00000412566	0	0.825	0.900	0	0.981	notSpeckle	notSpeckle
SF3B6	SNRPE	9606.ENSP00000233468	9606.ENSP00000400591	0	0.850	0.900	0	0.984	notSpeckle	notSpeckle
SF3B6	SNRPD2	9606.ENSP00000233468	9606.ENSP00000342374	0	0.863	0.900	0	0.985	notSpeckle	notSpeckle
SF3B6	SNRPG	9606.ENSP00000233468	9606.ENSP00000272348	0	0.899	0.900	0	0.989	notSpeckle	notSpeckle
SGK1	TSC22D3	9606.ENSP00000356832	9606.ENSP00000361458	0	0.504	0.600	0	0.793	none	none
SKIV2L2	SNW1	9606.ENSP00000230640	9606.ENSP00000261531	0	0.756	0	0	0.756	notSpeckle	notSpeckle
SLU7	SNRPD3	9606.ENSP00000297151	9606.ENSP00000215829	0	0.906	0	0	0.906	none	none
SLU7	SYF2	9606.ENSP00000297151	9606.ENSP00000236273	0	0.918	0	0	0.918	none	none
SLU7	SRSF6	9606.ENSP00000297151	9606.ENSP00000244020	0	0.106	0.800	0	0.813	none	none
SLU7	THOC2	9606.ENSP00000297151	9606.ENSP00000245838	0	0.356	0.600	0	0.731	none	none
SLU7	SNRPB2	9606.ENSP00000297151	9606.ENSP00000246071	0	0.871	0	0	0.871	none	none
SLU7	SNRPA1	9606.ENSP00000297151	9606.ENSP00000254193	0	0.910	0	0	0.910	none	none
SLU7	SNW1	9606.ENSP00000297151	9606.ENSP00000261531	0	0.919	0	0	0.919	none	none
SLU7	SNRNP40	9606.ENSP00000297151	9606.ENSP00000263694	0	0.800	0	0	0.800	none	none
SLU7	SNRPF	9606.ENSP00000297151	9606.ENSP00000266735	0	0.907	0	0	0.907	none	none
SLU7	SNRPG	9606.ENSP00000297151	9606.ENSP00000272348	0	0.906	0	0	0.906	none	none
SLU7	U2AF2	9606.ENSP00000297151	9606.ENSP00000307863	0	0	0.800	0	0.800	none	none
SLU7	SRSF11	9606.ENSP00000297151	9606.ENSP00000359988	0	0	0.800	0	0.800	none	none
SLU7	SRSF4	9606.ENSP00000297151	9606.ENSP00000362900	0	0.106	0.800	0	0.813	none	none
SLU7	SNRPB	9606.ENSP00000297151	9606.ENSP00000412566	0	0.871	0	0	0.871	none	none
SLU7	SRRM2	9606.ENSP00000297151	9606.ENSP00000301740	0	0.872	0	0	0.872	none	none
SLU7	SNRPD2	9606.ENSP00000297151	9606.ENSP00000342374	0	0.906	0	0	0.906	none	none
SLU7	SNRPE	9606.ENSP00000297151	9606.ENSP00000400591	0	0.913	0	0	0.913	none	none
SLU7	XAB2	9606.ENSP00000297151	9606.ENSP00000351137	0	0.914	0	0	0.914	none	none
SLU7	SNRNP200	9606.ENSP00000297151	9606.ENSP00000317123	0	0.842	0	0	0.842	none	none
SLU7	SNRPD1	9606.ENSP00000297151	9606.ENSP00000300413	0	0.928	0	0	0.928	none	none
SMC2	SMC4	9606.ENSP00000286398	9606.ENSP00000349961	0	0.991	0.900	0	0.999	notSpeckle	notSpeckle
SMC5	SMC6	9606.ENSP00000354957	9606.ENSP00000404092	0	0.984	0.900	0	0.998	GO:0006281	DNA repair
SMN1	SNRPD3	9606.ENSP00000370083	9606.ENSP00000215829	0	0.534	0.900	0	0.951	notSpeckle	notSpeckle
SMN1	SNRPF	9606.ENSP00000370083	9606.ENSP00000266735	0	0.925	0.900	0	0.992	notSpeckle	notSpeckle
SMN1	SNRPG	9606.ENSP00000370083	9606.ENSP00000272348	0	0.863	0.900	0	0.985	notSpeckle	notSpeckle
SMN1	SNRPD1	9606.ENSP00000370083	9606.ENSP00000300413	0	0.903	0.900	0	0.989	notSpeckle	notSpeckle
SMN1	SNRPD2	9606.ENSP00000370083	9606.ENSP00000342374	0	0.903	0.900	0	0.989	notSpeckle	notSpeckle
SMN1	SNRPB	9606.ENSP00000370083	9606.ENSP00000412566	0	0.575	0.900	0	0.955	notSpeckle	notSpeckle
SMN1	SNRPE	9606.ENSP00000370083	9606.ENSP00000400591	0	0.926	0.900	0	0.992	notSpeckle	notSpeckle
SMN1	SMN2	9606.ENSP00000370083	9606.ENSP00000370119	0	0.949	0.900	0	0.994	notSpeckle	notSpeckle
SMN2	SNRPD3	9606.ENSP00000370119	9606.ENSP00000215829	0	0.552	0.900	0	0.953	notSpeckle	notSpeckle
SMN2	SNRPF	9606.ENSP00000370119	9606.ENSP00000266735	0	0.925	0.900	0	0.992	notSpeckle	notSpeckle
SMN2	SNRPG	9606.ENSP00000370119	9606.ENSP00000272348	0	0.925	0.900	0	0.992	notSpeckle	notSpeckle
SMN2	SNRPD1	9606.ENSP00000370119	9606.ENSP00000300413	0	0.917	0.900	0	0.991	notSpeckle	notSpeckle
SMN2	SNRPD2	9606.ENSP00000370119	9606.ENSP00000342374	0	0.903	0.900	0	0.989	notSpeckle	notSpeckle
SMN2	SNRPB	9606.ENSP00000370119	9606.ENSP00000412566	0	0.575	0.900	0	0.955	notSpeckle	notSpeckle
SMN2	SNRPE	9606.ENSP00000370119	9606.ENSP00000400591	0	0.925	0.900	0	0.992	notSpeckle	notSpeckle
SMU1	SNRPD3	9606.ENSP00000380336	9606.ENSP00000215829	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SMU1	SNRPB2	9606.ENSP00000380336	9606.ENSP00000246071	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SMU1	SNRPA1	9606.ENSP00000380336	9606.ENSP00000254193	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SMU1	SNRNP40	9606.ENSP00000380336	9606.ENSP00000263694	0	0.800	0	0	0.800	notSpeckle	notSpeckle
SMU1	SNRPF	9606.ENSP00000380336	9606.ENSP00000266735	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SMU1	TXNL4A	9606.ENSP00000380336	9606.ENSP00000269601	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SMU1	SNRPG	9606.ENSP00000380336	9606.ENSP00000272348	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SMU1	ZMAT2	9606.ENSP00000380336	9606.ENSP00000274712	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SMU1	SNIP1	9606.ENSP00000380336	9606.ENSP00000296215	0	0	0.900	0	0.900	notSpeckle	notSpeckle
SMU1	SNRPD1	9606.ENSP00000380336	9606.ENSP00000300413	0	0	0.900	0	0.900	notSpeckle	notSpeckle
SMU1	SRRM2	9606.ENSP00000380336	9606.ENSP00000301740	0	0	0.900	0	0.900	notSpeckle	notSpeckle
SMU1	SNRNP200	9606.ENSP00000380336	9606.ENSP00000317123	0	0.834	0.900	0	0.982	notSpeckle	notSpeckle
SMU1	SNRPD2	9606.ENSP00000380336	9606.ENSP00000342374	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SMU1	UBL5	9606.ENSP00000380336	9606.ENSP00000351492	0	0.800	0	0	0.800	notSpeckle	notSpeckle
SMU1	WBP4	9606.ENSP00000380336	9606.ENSP00000368801	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SMU1	SNRPB	9606.ENSP00000380336	9606.ENSP00000412566	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SMU1	SNRPE	9606.ENSP00000380336	9606.ENSP00000400591	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SNIP1	SNRPD3	9606.ENSP00000296215	9606.ENSP00000215829	0	0.928	0.900	0	0.992	notSpeckle	notSpeckle
SNIP1	SNRPB2	9606.ENSP00000296215	9606.ENSP00000246071	0	0.871	0.900	0	0.986	notSpeckle	notSpeckle
SNIP1	SNRPA1	9606.ENSP00000296215	9606.ENSP00000254193	0	0.936	0.900	0	0.993	notSpeckle	notSpeckle
SNIP1	SNW1	9606.ENSP00000296215	9606.ENSP00000261531	0	0.973	0	0	0.973	notSpeckle	notSpeckle
SNIP1	SNRNP40	9606.ENSP00000296215	9606.ENSP00000263694	0	0.847	0	0	0.847	notSpeckle	notSpeckle
SNIP1	SNRPF	9606.ENSP00000296215	9606.ENSP00000266735	0	0.929	0.900	0	0.992	notSpeckle	notSpeckle
SNIP1	TXNL4A	9606.ENSP00000296215	9606.ENSP00000269601	0	0.559	0.900	0	0.954	notSpeckle	notSpeckle
SNIP1	SNRPG	9606.ENSP00000296215	9606.ENSP00000272348	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
SNIP1	ZMAT2	9606.ENSP00000296215	9606.ENSP00000274712	0	0.559	0.900	0	0.954	notSpeckle	notSpeckle
SNIP1	SRRM1	9606.ENSP00000296215	9606.ENSP00000326261	0	0.847	0	0	0.847	notSpeckle	notSpeckle
SNIP1	WBP4	9606.ENSP00000296215	9606.ENSP00000368801	0	0	0.900	0	0.900	notSpeckle	notSpeckle
SNIP1	XAB2	9606.ENSP00000296215	9606.ENSP00000351137	0	0.938	0	0	0.938	notSpeckle	notSpeckle
SNIP1	SNRPD1	9606.ENSP00000296215	9606.ENSP00000300413	0	0.663	0.900	0	0.964	notSpeckle	notSpeckle
SNIP1	SNRPB	9606.ENSP00000296215	9606.ENSP00000412566	0	0.901	0.900	0	0.989	notSpeckle	notSpeckle
SNIP1	SNRPE	9606.ENSP00000296215	9606.ENSP00000400591	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
SNIP1	SNRPD2	9606.ENSP00000296215	9606.ENSP00000342374	0	0.930	0.900	0	0.992	notSpeckle	notSpeckle
SNIP1	SNRNP200	9606.ENSP00000296215	9606.ENSP00000317123	0	0.938	0.900	0	0.993	notSpeckle	notSpeckle
SNIP1	SRRM2	9606.ENSP00000296215	9606.ENSP00000301740	0	0.959	0.900	0	0.995	notSpeckle	notSpeckle
SNRNP200	SNRPD3	9606.ENSP00000317123	9606.ENSP00000215829	0	0.994	0.900	0	0.999	notSpeckle	notSpeckle
SNRNP200	SYF2	9606.ENSP00000317123	9606.ENSP00000236273	0	0.955	0	0	0.955	notSpeckle	notSpeckle
SNRNP200	SNRPA	9606.ENSP00000317123	9606.ENSP00000243563	0	0.942	0	0	0.942	notSpeckle	notSpeckle
SNRNP200	SNRPC	9606.ENSP00000317123	9606.ENSP00000244520	0	0.807	0	0	0.807	notSpeckle	notSpeckle
SNRNP200	SNRPB2	9606.ENSP00000317123	9606.ENSP00000246071	0	0.955	0.900	0	0.995	notSpeckle	notSpeckle
SNRNP200	SNRPA1	9606.ENSP00000317123	9606.ENSP00000254193	0	0.995	0.900	0	0.999	notSpeckle	notSpeckle
SNRNP200	SNW1	9606.ENSP00000317123	9606.ENSP00000261531	0	0.991	0	0	0.991	notSpeckle	notSpeckle
SNRNP200	SNRNP40	9606.ENSP00000317123	9606.ENSP00000263694	0	0.964	0.800	0	0.992	notSpeckle	notSpeckle
SNRNP200	SNRPF	9606.ENSP00000317123	9606.ENSP00000266735	0	0.979	0.900	0	0.997	notSpeckle	notSpeckle
SNRNP200	TXNL4A	9606.ENSP00000317123	9606.ENSP00000269601	0	0.972	0.900	0	0.997	notSpeckle	notSpeckle
SNRNP200	SNRPG	9606.ENSP00000317123	9606.ENSP00000272348	0	0.988	0.900	0	0.998	notSpeckle	notSpeckle
SNRNP200	ZMAT2	9606.ENSP00000317123	9606.ENSP00000274712	0	0.970	0.900	0	0.996	notSpeckle	notSpeckle
SNRNP200	SNRPD1	9606.ENSP00000317123	9606.ENSP00000300413	0	0.993	0.900	0	0.999	notSpeckle	notSpeckle
SNRNP200	SRRM2	9606.ENSP00000317123	9606.ENSP00000301740	0	0.964	0.900	0	0.996	notSpeckle	notSpeckle
SNRNP200	USP39	9606.ENSP00000317123	9606.ENSP00000312981	0	0.818	0.720	0	0.946	notSpeckle	notSpeckle
SNRNP200	UBL5	9606.ENSP00000317123	9606.ENSP00000351492	0	0.800	0	0	0.800	notSpeckle	notSpeckle
SNRNP200	SRRM1	9606.ENSP00000317123	9606.ENSP00000326261	0	0.807	0	0	0.807	notSpeckle	notSpeckle
SNRNP200	SNRNP70	9606.ENSP00000317123	9606.ENSP00000472998	0	0.865	0	0	0.865	notSpeckle	notSpeckle
SNRNP200	WBP4	9606.ENSP00000317123	9606.ENSP00000368801	0	0.902	0.900	0	0.989	notSpeckle	notSpeckle
SNRNP200	XAB2	9606.ENSP00000317123	9606.ENSP00000351137	0	0.994	0	0	0.994	notSpeckle	notSpeckle
SNRNP200	SNRPE	9606.ENSP00000317123	9606.ENSP00000400591	0	0.990	0.900	0	0.998	notSpeckle	notSpeckle
SNRNP200	SNRPB	9606.ENSP00000317123	9606.ENSP00000412566	0	0.985	0.900	0	0.998	notSpeckle	notSpeckle
SNRNP200	SNRPD2	9606.ENSP00000317123	9606.ENSP00000342374	0	0.995	0.900	0	0.999	notSpeckle	notSpeckle
SNRNP40	SNRPD3	9606.ENSP00000263694	9606.ENSP00000215829	0	0.914	0.900	0	0.991	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	SYF2	9606.ENSP00000263694	9606.ENSP00000236273	0	0.800	0.900	0	0.979	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	SNRPA	9606.ENSP00000263694	9606.ENSP00000243563	0	0.864	0	0	0.864	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	SNRPC	9606.ENSP00000263694	9606.ENSP00000244520	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	SNRPB2	9606.ENSP00000263694	9606.ENSP00000246071	0	0.871	0.900	0	0.986	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	SNRPA1	9606.ENSP00000263694	9606.ENSP00000254193	0	0.955	0.900	0	0.995	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	SNW1	9606.ENSP00000263694	9606.ENSP00000261531	0	0.913	0.900	0	0.990	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	ZMAT2	9606.ENSP00000263694	9606.ENSP00000274712	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	WBP4	9606.ENSP00000263694	9606.ENSP00000368801	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	UBL5	9606.ENSP00000263694	9606.ENSP00000351492	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	SRRM1	9606.ENSP00000263694	9606.ENSP00000326261	0	0.807	0	0	0.807	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	SNRNP70	9606.ENSP00000263694	9606.ENSP00000472998	0	0.829	0	0	0.829	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	USP39	9606.ENSP00000263694	9606.ENSP00000312981	0	0.847	0.600	0	0.936	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	SRRM2	9606.ENSP00000263694	9606.ENSP00000301740	0	0.800	0.900	0	0.979	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	XAB2	9606.ENSP00000263694	9606.ENSP00000351137	0	0.800	0.900	0	0.979	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	SNRPB	9606.ENSP00000263694	9606.ENSP00000412566	0	0.871	0.900	0	0.986	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	TXNL4A	9606.ENSP00000263694	9606.ENSP00000269601	0	0.938	0.800	0	0.987	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	SNRPG	9606.ENSP00000263694	9606.ENSP00000272348	0	0.905	0.900	0	0.990	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	SNRPF	9606.ENSP00000263694	9606.ENSP00000266735	0	0.948	0.900	0	0.994	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	SNRPD1	9606.ENSP00000263694	9606.ENSP00000300413	0	0.948	0.900	0	0.994	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	SNRPD2	9606.ENSP00000263694	9606.ENSP00000342374	0	0.969	0.900	0	0.996	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP40	SNRPE	9606.ENSP00000263694	9606.ENSP00000400591	0	0.970	0.900	0	0.996	GO:0071007	U2-type catalytic step 2 spliceosome
SNRNP70	SNRPD3	9606.ENSP00000472998	9606.ENSP00000215829	0	0.984	0.900	0	0.998	notSpeckle	notSpeckle
SNRNP70	SNRPA	9606.ENSP00000472998	9606.ENSP00000243563	0	0.919	0.900	0	0.991	notSpeckle	notSpeckle
SNRNP70	SNRPC	9606.ENSP00000472998	9606.ENSP00000244520	0	0.993	0.900	0	0.999	notSpeckle	notSpeckle
SNRNP70	SNRPB2	9606.ENSP00000472998	9606.ENSP00000246071	0	0.942	0.900	0	0.994	notSpeckle	notSpeckle
SNRNP70	SNRPA1	9606.ENSP00000472998	9606.ENSP00000254193	0	0.967	0.900	0	0.996	notSpeckle	notSpeckle
SNRNP70	SNRPF	9606.ENSP00000472998	9606.ENSP00000266735	0	0.980	0.900	0	0.997	notSpeckle	notSpeckle
SNRNP70	TXNL4A	9606.ENSP00000472998	9606.ENSP00000269601	0	0.818	0	0	0.818	notSpeckle	notSpeckle
SNRNP70	SNRPG	9606.ENSP00000472998	9606.ENSP00000272348	0	0.984	0.900	0	0.998	notSpeckle	notSpeckle
SNRNP70	SNRPD1	9606.ENSP00000472998	9606.ENSP00000300413	0	0.989	0.900	0	0.998	notSpeckle	notSpeckle
SNRNP70	U2AF2	9606.ENSP00000472998	9606.ENSP00000307863	0	0.561	0.540	0	0.789	notSpeckle	notSpeckle
SNRNP70	USP39	9606.ENSP00000472998	9606.ENSP00000312981	0	0.818	0	0	0.818	notSpeckle	notSpeckle
SNRNP70	SNRPD2	9606.ENSP00000472998	9606.ENSP00000342374	0	0.986	0.900	0	0.998	notSpeckle	notSpeckle
SNRNP70	SNRPE	9606.ENSP00000472998	9606.ENSP00000400591	0	0.985	0.900	0	0.998	notSpeckle	notSpeckle
SNRNP70	SNRPB	9606.ENSP00000472998	9606.ENSP00000412566	0	0.985	0.900	0	0.998	notSpeckle	notSpeckle
SNRPA	SNRPD3	9606.ENSP00000243563	9606.ENSP00000215829	0	0.951	0.900	0	0.994	notSpeckle	notSpeckle
SNRPA	U2AF2	9606.ENSP00000243563	9606.ENSP00000307863	0	0.702	0	0	0.702	notSpeckle	notSpeckle
SNRPA	SNW1	9606.ENSP00000243563	9606.ENSP00000261531	0	0.730	0	0	0.730	notSpeckle	notSpeckle
SNRPA	USP39	9606.ENSP00000243563	9606.ENSP00000312981	0	0.800	0	0	0.800	notSpeckle	notSpeckle
SNRPA	TXNL4A	9606.ENSP00000243563	9606.ENSP00000269601	0	0.871	0	0	0.871	notSpeckle	notSpeckle
SNRPA	SNRPD1	9606.ENSP00000243563	9606.ENSP00000300413	0	0.784	0.900	0	0.977	notSpeckle	notSpeckle
SNRPA	SNRPB2	9606.ENSP00000243563	9606.ENSP00000246071	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SNRPA	SNRPB	9606.ENSP00000243563	9606.ENSP00000412566	0	0.939	0.900	0	0.993	notSpeckle	notSpeckle
SNRPA	SNRPD2	9606.ENSP00000243563	9606.ENSP00000342374	0	0.955	0.900	0	0.995	notSpeckle	notSpeckle
SNRPA	SNRPE	9606.ENSP00000243563	9606.ENSP00000400591	0	0.974	0.900	0	0.997	notSpeckle	notSpeckle
SNRPA	SNRPG	9606.ENSP00000243563	9606.ENSP00000272348	0	0.975	0.900	0	0.997	notSpeckle	notSpeckle
SNRPA	SNRPF	9606.ENSP00000243563	9606.ENSP00000266735	0	0.973	0.900	0	0.997	notSpeckle	notSpeckle
SNRPA	SNRPC	9606.ENSP00000243563	9606.ENSP00000244520	0	0.943	0.900	0	0.994	notSpeckle	notSpeckle
SNRPA	SNRPA1	9606.ENSP00000243563	9606.ENSP00000254193	0	0.987	0.900	0	0.998	notSpeckle	notSpeckle
SNRPA1	SNRPD3	9606.ENSP00000254193	9606.ENSP00000215829	0	0.995	0.900	0	0.999	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPA1	SYF2	9606.ENSP00000254193	9606.ENSP00000236273	0	0.972	0.900	0	0.997	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPA1	SNRPC	9606.ENSP00000254193	9606.ENSP00000244520	0	0.969	0.900	0	0.996	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPA1	SNRPB2	9606.ENSP00000254193	9606.ENSP00000246071	0	0.988	0.900	0	0.998	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPA1	UBL5	9606.ENSP00000254193	9606.ENSP00000351492	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPA1	USP39	9606.ENSP00000254193	9606.ENSP00000312981	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPA1	SRRM1	9606.ENSP00000254193	9606.ENSP00000326261	0	0.804	0	0	0.804	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPA1	WBP4	9606.ENSP00000254193	9606.ENSP00000368801	0	0.818	0.900	0	0.981	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPA1	TXNL4A	9606.ENSP00000254193	9606.ENSP00000269601	0	0.906	0.900	0	0.990	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPA1	SRRM2	9606.ENSP00000254193	9606.ENSP00000301740	0	0.938	0.900	0	0.993	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPA1	ZMAT2	9606.ENSP00000254193	9606.ENSP00000274712	0	0.955	0.900	0	0.995	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPA1	SNRPB	9606.ENSP00000254193	9606.ENSP00000412566	0	0.981	0.900	0	0.998	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPA1	XAB2	9606.ENSP00000254193	9606.ENSP00000351137	0	0.994	0.900	0	0.999	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPA1	SNRPG	9606.ENSP00000254193	9606.ENSP00000272348	0	0.994	0.900	0	0.999	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPA1	SNRPD1	9606.ENSP00000254193	9606.ENSP00000300413	0	0.991	0.900	0	0.999	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPA1	SNRPF	9606.ENSP00000254193	9606.ENSP00000266735	0	0.991	0.900	0	0.999	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPA1	SNW1	9606.ENSP00000254193	9606.ENSP00000261531	0	0.992	0.900	0	0.999	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPA1	SNRPD2	9606.ENSP00000254193	9606.ENSP00000342374	0	0.991	0.900	0	0.999	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPA1	SNRPE	9606.ENSP00000254193	9606.ENSP00000400591	0	0.992	0.900	0	0.999	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPB	SNRPD3	9606.ENSP00000412566	9606.ENSP00000215829	0	0.987	0.900	0	0.998	notSpeckle	notSpeckle
SNRPB	SYF2	9606.ENSP00000412566	9606.ENSP00000236273	0	0.901	0.900	0	0.989	notSpeckle	notSpeckle
SNRPB	SNRPC	9606.ENSP00000412566	9606.ENSP00000244520	0	0.983	0.900	0	0.998	notSpeckle	notSpeckle
SNRPB	SNRPB2	9606.ENSP00000412566	9606.ENSP00000246071	0	0.939	0.900	0	0.993	notSpeckle	notSpeckle
SNRPB	SNW1	9606.ENSP00000412566	9606.ENSP00000261531	0	0.955	0.900	0	0.995	notSpeckle	notSpeckle
SNRPB	SNRPF	9606.ENSP00000412566	9606.ENSP00000266735	0	0.985	0.900	0	0.998	notSpeckle	notSpeckle
SNRPB	TXNL4A	9606.ENSP00000412566	9606.ENSP00000269601	0	0.945	0.900	0	0.994	notSpeckle	notSpeckle
SNRPB	SNRPG	9606.ENSP00000412566	9606.ENSP00000272348	0	0.985	0.900	0	0.998	notSpeckle	notSpeckle
SNRPB	ZMAT2	9606.ENSP00000412566	9606.ENSP00000274712	0	0.944	0.900	0	0.994	notSpeckle	notSpeckle
SNRPB	SNRPD1	9606.ENSP00000412566	9606.ENSP00000300413	0	0.986	0.900	0	0.998	notSpeckle	notSpeckle
SNRPB	SRRM2	9606.ENSP00000412566	9606.ENSP00000301740	0	0.902	0.900	0	0.989	notSpeckle	notSpeckle
SNRPB	TERT	9606.ENSP00000412566	9606.ENSP00000309572	0	0.067	0.720	0	0.727	notSpeckle	notSpeckle
SNRPB	USP39	9606.ENSP00000412566	9606.ENSP00000312981	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SNRPB	SRRM1	9606.ENSP00000412566	9606.ENSP00000326261	0	0.835	0	0	0.835	notSpeckle	notSpeckle
SNRPB	SNRPD2	9606.ENSP00000412566	9606.ENSP00000342374	0	0.986	0.900	0	0.998	notSpeckle	notSpeckle
SNRPB	XAB2	9606.ENSP00000412566	9606.ENSP00000351137	0	0.938	0.900	0	0.993	notSpeckle	notSpeckle
SNRPB	UBL5	9606.ENSP00000412566	9606.ENSP00000351492	0	0.800	0	0	0.800	notSpeckle	notSpeckle
SNRPB	WBP4	9606.ENSP00000412566	9606.ENSP00000368801	0	0.929	0.900	0	0.992	notSpeckle	notSpeckle
SNRPB	SNRPE	9606.ENSP00000412566	9606.ENSP00000400591	0	0.986	0.900	0	0.998	notSpeckle	notSpeckle
SNRPB2	SNRPD3	9606.ENSP00000246071	9606.ENSP00000215829	0	0.955	0.900	0	0.995	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPB2	SYF2	9606.ENSP00000246071	9606.ENSP00000236273	0	0.852	0.900	0	0.984	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPB2	SNRPC	9606.ENSP00000246071	9606.ENSP00000244520	0	0.938	0.900	0	0.993	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPB2	UBL5	9606.ENSP00000246071	9606.ENSP00000351492	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPB2	USP39	9606.ENSP00000246071	9606.ENSP00000312981	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPB2	SRRM1	9606.ENSP00000246071	9606.ENSP00000326261	0	0.807	0	0	0.807	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPB2	WBP4	9606.ENSP00000246071	9606.ENSP00000368801	0	0.823	0.900	0	0.981	GO:0071007	U2-type catalytic step 2 spliceosome
